schedule_id,employee_id,startdatetime,enddatetime
1018909,1000594,2009-08-03 08:00:00,2009-08-07 16:50:00
1018910,1000594,2009-08-10 08:00:00,2009-08-14 16:50:00
1018911,1000594,2009-08-17 08:00:00,2009-08-21 16:50:00
1018912,1000594,2009-08-24 08:00:00,2009-08-28 16:50:00
1018913,1000594,2009-08-31 08:00:00,2009-09-04 16:50:00
1018914,1000594,2009-09-07 08:00:00,2009-09-11 16:50:00
1018915,1000594,2009-09-14 08:00:00,2009-09-18 16:50:00
1018916,1000594,2009-09-21 08:00:00,2009-09-25 16:50:00
1018917,1000594,2009-09-28 08:00:00,2009-10-02 16:50:00
1018918,1000594,2009-10-05 08:00:00,2009-10-09 16:50:00
1018919,1000594,2009-10-12 08:00:00,2009-10-16 16:50:00
1018920,1000594,2009-10-19 08:00:00,2009-10-23 16:50:00
1018921,1000594,2009-10-26 08:00:00,2009-10-30 16:50:00
1018922,1000594,2009-11-02 08:00:00,2009-11-06 16:50:00
1018923,1000594,2009-11-09 08:00:00,2009-11-13 16:50:00
1018924,1000594,2009-11-16 08:00:00,2009-11-20 16:50:00
1018925,1000594,2009-11-23 08:00:00,2009-11-27 16:50:00
1018926,1000594,2009-11-30 08:00:00,2009-12-04 16:50:00
1018927,1000594,2009-12-07 08:00:00,2009-12-11 16:50:00
1018928,1000594,2009-12-14 08:00:00,2009-12-18 16:50:00
1019265,1000470,2009-08-03 08:00:00,2009-08-07 16:50:00
1019266,1000470,2009-08-10 08:00:00,2009-08-14 16:50:00
1019267,1000470,2009-08-17 08:00:00,2009-08-21 16:50:00
1019268,1000470,2009-08-24 08:00:00,2009-08-28 16:50:00
1019269,1000470,2009-08-31 08:00:00,2009-09-04 16:50:00
1019270,1000470,2009-09-07 08:00:00,2009-09-11 16:50:00
1019271,1000470,2009-09-14 08:00:00,2009-09-18 16:50:00
1019272,1000470,2009-09-21 08:00:00,2009-09-25 16:50:00
1019273,1000470,2009-09-28 08:00:00,2009-10-02 16:50:00
1019274,1000470,2009-10-05 08:00:00,2009-10-09 16:50:00
1019275,1000470,2009-10-12 08:00:00,2009-10-16 16:50:00
1019276,1000470,2009-10-19 08:00:00,2009-10-23 16:50:00
1019277,1000470,2009-10-26 08:00:00,2009-10-30 16:50:00
1019278,1000470,2009-11-02 08:00:00,2009-11-06 16:50:00
1019279,1000470,2009-11-09 08:00:00,2009-11-13 16:50:00
1019280,1000470,2009-11-16 08:00:00,2009-11-20 16:50:00
1019281,1000470,2009-11-23 08:00:00,2009-11-27 16:50:00
1019282,1000470,2009-11-30 08:00:00,2009-12-04 16:50:00
1019283,1000470,2009-12-07 08:00:00,2009-12-11 16:50:00
1019284,1000470,2009-12-14 08:00:00,2009-12-18 16:50:00
1019606,1000591,2009-01-19 06:00:00,2009-01-23 18:00:00
1019607,1000591,2009-01-26 06:00:00,2009-01-30 18:00:00
1019608,1000591,2009-02-02 06:00:00,2009-02-06 18:00:00
1019609,1000591,2009-02-09 06:00:00,2009-02-13 18:00:00
1019610,1000591,2009-02-16 06:00:00,2009-02-20 18:00:00
1019611,1000591,2009-02-23 06:00:00,2009-02-27 18:00:00
1019612,1000591,2009-03-02 06:00:00,2009-03-06 18:00:00
1019613,1000591,2009-03-09 06:00:00,2009-03-13 18:00:00
1019614,1000591,2009-03-16 06:00:00,2009-03-20 18:00:00
1019615,1000591,2009-03-23 06:00:00,2009-03-27 18:00:00
1019616,1000591,2009-03-30 06:00:00,2009-04-03 18:00:00
1019617,1000591,2009-04-06 06:00:00,2009-04-10 18:00:00
1019618,1000591,2009-04-13 06:00:00,2009-04-17 18:00:00
1019619,1000591,2009-04-20 06:00:00,2009-04-24 18:00:00
1019620,1000591,2009-04-27 06:00:00,2009-05-01 18:00:00
1019621,1000591,2009-05-04 06:00:00,2009-05-08 18:00:00
1019622,1000591,2009-05-11 06:00:00,2009-05-15 18:00:00
1019623,1000591,2009-05-18 06:00:00,2009-05-22 18:00:00
1019624,1000591,2009-05-25 06:00:00,2009-05-29 18:00:00
1019625,1000591,2009-06-01 06:00:00,2009-06-05 18:00:00
1019626,1000591,2009-06-08 06:00:00,2009-06-12 18:00:00
1019627,1000591,2009-06-15 06:00:00,2009-06-19 18:00:00
1019628,1000591,2009-06-22 06:00:00,2009-06-26 18:00:00
1019629,1000591,2009-06-29 06:00:00,2009-07-03 18:00:00
1019630,1000591,2009-07-06 06:00:00,2009-07-10 18:00:00
1019631,1000591,2009-07-13 06:00:00,2009-07-17 18:00:00
1019632,1000591,2009-07-20 06:00:00,2009-07-24 18:00:00
1019633,1000591,2009-07-27 06:00:00,2009-07-31 18:00:00
1019710,1000247,2011-01-28 06:00:00,2011-03-11 18:00:00
1019711,1000247,2011-04-22 06:00:00,2011-06-03 18:00:00
1019712,1000247,2011-07-15 06:00:00,2011-08-26 18:00:00
1019741,1000584,2010-09-04 06:00:00,2010-11-13 18:00:00
1019742,1000584,2010-12-18 06:00:00,2011-02-26 18:00:00
1019743,1000584,2011-04-02 06:00:00,2011-06-11 18:00:00
1019744,1000584,2011-07-16 06:00:00,2011-09-24 18:00:00
1019868,1000460,2010-05-31 06:00:00,2010-07-02 18:00:00
1019869,1000460,2010-08-13 06:00:00,2010-09-24 18:00:00
1020548,1000457,2010-09-02 00:00:00,2010-10-14 23:59:00
1020549,1000457,2010-11-25 00:00:00,2011-01-06 23:59:00
1020550,1000457,2011-02-17 00:00:00,2011-03-31 23:59:00
1020551,1000457,2011-05-12 00:00:00,2011-06-23 23:59:00
1020552,1000457,2011-08-04 00:00:00,2011-09-15 23:59:00
1020553,1000457,2011-10-27 00:00:00,2011-12-08 23:59:00
1020652,1000261,2011-03-11 00:00:00,2011-04-22 23:59:00
1021105,1000387,2009-06-29 00:00:00,2009-08-03 23:59:00
1021106,1000387,2009-09-07 00:00:00,2009-10-12 23:59:00
1021117,1000388,2009-08-03 06:00:00,2009-09-07 18:00:00
1021118,1000388,2009-10-12 06:00:00,2009-11-16 18:00:00
1021433,1000266,2010-01-28 06:00:00,2010-03-11 18:00:00
1021434,1000266,2010-04-22 06:00:00,2010-06-03 18:00:00
1021435,1000266,2010-07-15 06:00:00,2010-08-26 18:00:00
1021436,1000266,2010-10-07 06:00:00,2010-11-18 18:00:00
1021438,1000266,2011-04-07 06:00:00,2011-05-19 18:00:00
1021439,1000266,2011-06-30 06:00:00,2011-08-11 18:00:00
1021440,1000266,2011-09-22 06:00:00,2011-11-03 18:00:00
1021489,1000268,2011-11-10 06:00:00,2012-01-05 18:00:00
1021539,1000267,2011-09-15 06:00:00,2011-11-10 18:00:00
1021736,1000278,2011-02-10 06:00:00,2011-04-07 18:00:00
1021737,1000278,2011-05-05 06:00:00,2011-06-30 18:00:00
1021738,1000278,2011-07-28 06:00:00,2011-09-22 18:00:00
1021739,1000278,2011-10-20 06:00:00,2011-12-15 18:00:00
1021788,1000361,2011-04-07 06:00:00,2011-06-02 18:00:00
1021789,1000361,2011-06-30 06:00:00,2011-08-25 18:00:00
1021790,1000361,2011-09-22 06:00:00,2011-11-17 18:00:00
1021967,1000360,2011-01-27 06:00:00,2011-03-10 18:00:00
1021968,1000360,2011-04-14 06:00:00,2011-05-26 18:00:00
1021969,1000360,2011-07-07 06:00:00,2011-08-18 18:00:00
1021970,1000360,2011-09-29 06:00:00,2011-11-10 18:00:00
1022216,1000380,2011-02-03 06:00:00,2011-03-31 18:00:00
1022217,1000380,2011-04-28 06:00:00,2011-06-23 18:00:00
1022218,1000380,2011-07-21 06:00:00,2011-09-15 18:00:00
1022219,1000380,2011-10-13 06:00:00,2011-12-08 18:00:00
1022307,1000379,2011-02-12 06:00:00,2011-04-23 06:00:00
1022308,1000379,2011-05-28 06:00:00,2011-08-06 06:00:00
1022357,1000423,2011-03-03 00:00:00,2011-04-28 23:59:00
1022358,1000423,2011-05-26 00:00:00,2011-07-21 23:59:00
1022359,1000423,2011-08-18 00:00:00,2011-10-13 23:59:00
1022392,1000465,2010-02-13 06:00:00,2010-04-24 18:00:00
1022393,1000465,2010-05-29 06:00:00,2010-08-07 18:00:00
1022592,1000459,2009-09-14 00:00:00,2009-10-24 23:59:00
1022643,1000040,2009-10-19 00:00:00,2009-11-23 23:59:00
1022653,1000310,2009-08-03 06:00:00,2009-08-07 18:00:00
1022654,1000310,2009-08-10 06:00:00,2009-08-14 18:00:00
1022655,1000310,2009-08-17 06:00:00,2009-08-21 18:00:00
1022656,1000310,2009-08-24 06:00:00,2009-08-28 18:00:00
1022657,1000310,2009-08-31 06:00:00,2009-09-04 18:00:00
1022658,1000310,2009-09-07 06:00:00,2009-09-11 18:00:00
1022659,1000310,2009-09-14 06:00:00,2009-09-18 18:00:00
1022660,1000310,2009-09-21 06:00:00,2009-09-25 18:00:00
1022661,1000310,2009-09-28 06:00:00,2009-10-02 18:00:00
1022662,1000310,2009-10-05 06:00:00,2009-10-09 18:00:00
1022663,1000310,2009-10-12 06:00:00,2009-10-16 18:00:00
1022664,1000310,2009-10-19 06:00:00,2009-10-23 18:00:00
1022665,1000310,2009-10-26 06:00:00,2009-10-30 18:00:00
1022666,1000310,2009-11-02 06:00:00,2009-11-06 18:00:00
1022667,1000310,2009-11-09 06:00:00,2009-11-13 18:00:00
1022668,1000310,2009-11-16 06:00:00,2009-11-20 18:00:00
1022669,1000310,2009-11-23 06:00:00,2009-11-27 18:00:00
1022670,1000310,2009-11-30 06:00:00,2009-12-04 18:00:00
1022671,1000310,2009-12-07 06:00:00,2009-12-11 18:00:00
1022672,1000310,2009-12-14 06:00:00,2009-12-18 18:00:00
1022719,1000071,2009-08-20 06:00:00,2009-09-09 18:00:00
1022720,1000071,2009-10-01 06:00:00,2009-10-21 18:00:00
1022721,1000071,2009-11-12 06:00:00,2009-12-02 18:00:00
1022730,1000096,2009-09-15 06:00:00,2009-10-05 18:00:00
1022731,1000096,2009-10-27 06:00:00,2009-11-16 18:00:00
1022752,1000111,2009-08-04 06:00:00,2009-08-24 18:00:00
1022753,1000111,2009-09-15 06:00:00,2009-10-05 18:00:00
1022754,1000111,2009-10-27 06:00:00,2009-11-16 18:00:00
1022763,1000059,2009-08-06 06:00:00,2009-08-26 18:00:00
1022764,1000059,2009-09-17 06:00:00,2009-10-07 18:00:00
1022765,1000059,2009-10-29 06:00:00,2009-11-18 18:00:00
1022774,1000414,2009-08-27 06:00:00,2009-09-16 18:00:00
1022775,1000414,2009-10-08 06:00:00,2009-10-28 18:00:00
1022776,1000414,2009-11-19 06:00:00,2009-12-09 18:00:00
1022785,1000222,2009-08-25 06:00:00,2009-09-14 18:00:00
1022786,1000222,2009-10-06 06:00:00,2009-10-26 18:00:00
1022787,1000222,2009-11-17 06:00:00,2009-12-07 18:00:00
1022796,1000073,2009-08-04 06:00:00,2009-08-24 18:00:00
1022797,1000073,2009-09-15 06:00:00,2009-10-05 18:00:00
1022798,1000073,2009-10-27 06:00:00,2009-11-16 18:00:00
1022807,1000065,2009-08-11 06:00:00,2009-08-31 18:00:00
1022808,1000065,2009-09-22 06:00:00,2009-10-12 18:00:00
1022809,1000065,2009-11-03 06:00:00,2009-11-23 18:00:00
1022818,1000151,2009-08-11 06:00:00,2009-08-31 18:00:00
1022819,1000151,2009-09-22 06:00:00,2009-10-12 18:00:00
1022820,1000151,2009-11-03 06:00:00,2009-11-23 18:00:00
1022829,1000112,2009-09-14 06:00:00,2009-10-04 18:00:00
1022830,1000112,2009-10-26 06:00:00,2009-11-15 18:00:00
1022869,1000010,2009-09-01 06:00:00,2009-09-21 18:00:00
1022870,1000010,2009-10-13 06:00:00,2009-11-02 18:00:00
1022929,1000046,2009-09-01 06:00:00,2009-09-21 18:00:00
1022930,1000046,2009-10-13 06:00:00,2009-11-02 18:00:00
1022989,1000074,2009-09-01 06:00:00,2009-09-21 18:00:00
1022990,1000074,2009-10-13 06:00:00,2009-11-02 18:00:00
1023049,1000075,2009-09-01 06:00:00,2009-09-21 18:00:00
1023050,1000075,2009-10-13 06:00:00,2009-11-02 18:00:00
1023109,1000113,2009-10-13 06:00:00,2009-11-02 18:00:00
1023169,1000215,2009-09-01 06:00:00,2009-09-21 18:00:00
1023170,1000215,2009-10-13 06:00:00,2009-11-02 18:00:00
1023349,1000327,2009-09-01 06:00:00,2009-09-21 18:00:00
1023350,1000327,2009-10-13 06:00:00,2009-11-02 18:00:00
1023351,1000327,2009-11-24 06:00:00,2009-12-14 18:00:00
1023352,1000327,2010-01-05 06:00:00,2010-01-25 18:00:00
1023353,1000327,2010-02-16 06:00:00,2010-03-08 18:00:00
1023354,1000327,2010-03-30 06:00:00,2010-04-19 18:00:00
1023355,1000327,2010-05-11 06:00:00,2010-05-31 18:00:00
1023356,1000327,2010-06-22 06:00:00,2010-07-12 18:00:00
1023357,1000327,2010-08-03 06:00:00,2010-08-23 18:00:00
1023358,1000327,2010-09-14 06:00:00,2010-10-04 18:00:00
1023359,1000327,2010-10-26 06:00:00,2010-11-15 18:00:00
1023360,1000327,2010-12-07 06:00:00,2010-12-27 18:00:00
1023361,1000327,2011-01-18 06:00:00,2011-02-07 18:00:00
1023362,1000327,2011-03-01 06:00:00,2011-03-21 18:00:00
1023363,1000327,2011-04-12 06:00:00,2011-05-02 18:00:00
1023364,1000327,2011-05-24 06:00:00,2011-06-13 18:00:00
1023365,1000327,2011-07-05 06:00:00,2011-07-25 18:00:00
1023366,1000327,2011-08-16 06:00:00,2011-09-05 18:00:00
1023367,1000327,2011-09-27 06:00:00,2011-10-17 18:00:00
1023368,1000327,2011-11-08 06:00:00,2011-11-28 18:00:00
1023469,1000543,2009-09-01 06:00:00,2009-09-21 18:00:00
1023470,1000543,2009-10-13 06:00:00,2009-11-02 18:00:00
1023769,1000003,2009-08-25 06:00:00,2009-09-14 18:00:00
1023770,1000003,2009-10-06 06:00:00,2009-10-26 18:00:00
1023771,1000003,2009-11-17 06:00:00,2009-12-07 18:00:00
1023829,1000006,2009-08-25 06:00:00,2009-09-14 18:00:00
1023830,1000006,2009-10-06 06:00:00,2009-10-26 18:00:00
1023831,1000006,2009-11-17 06:00:00,2009-12-07 18:00:00
1023889,1000017,2009-08-25 06:00:00,2009-09-14 18:00:00
1023890,1000017,2009-10-06 06:00:00,2009-10-26 18:00:00
1023891,1000017,2009-11-17 06:00:00,2009-12-07 18:00:00
1023949,1000061,2009-08-25 06:00:00,2009-09-14 18:00:00
1023950,1000061,2009-10-06 06:00:00,2009-10-26 18:00:00
1023951,1000061,2009-11-17 06:00:00,2009-12-07 18:00:00
1024069,1000172,2009-08-25 06:00:00,2009-09-14 18:00:00
1024070,1000172,2009-10-06 06:00:00,2009-10-26 18:00:00
1024071,1000172,2009-11-17 06:00:00,2009-12-07 18:00:00
1024129,1000323,2009-08-25 06:00:00,2009-09-14 18:00:00
1024130,1000323,2009-10-06 06:00:00,2009-10-26 18:00:00
1024131,1000323,2009-11-17 06:00:00,2009-12-07 18:00:00
1024189,1000324,2009-08-25 06:00:00,2009-09-14 18:00:00
1024190,1000324,2009-10-06 06:00:00,2009-10-26 18:00:00
1024191,1000324,2009-11-17 06:00:00,2009-12-07 18:00:00
1024249,1000070,2009-08-24 06:00:00,2009-09-13 18:00:00
1024250,1000070,2009-10-05 06:00:00,2009-10-25 18:00:00
1024251,1000070,2009-11-16 06:00:00,2009-12-06 18:00:00
1024369,1000020,2009-08-11 06:00:00,2009-08-31 18:00:00
1024370,1000020,2009-09-22 06:00:00,2009-10-12 18:00:00
1024371,1000020,2009-11-03 06:00:00,2009-11-23 18:00:00
1024429,1000066,2009-08-11 06:00:00,2009-08-31 18:00:00
1024430,1000066,2009-09-22 06:00:00,2009-10-12 18:00:00
1024431,1000066,2009-11-03 06:00:00,2009-11-23 18:00:00
1024489,1000080,2009-08-11 06:00:00,2009-08-31 18:00:00
1024490,1000080,2009-09-22 06:00:00,2009-10-12 18:00:00
1024491,1000080,2009-11-03 06:00:00,2009-11-23 18:00:00
1024549,1000127,2009-08-11 06:00:00,2009-08-31 18:00:00
1024550,1000127,2009-09-22 06:00:00,2009-10-12 18:00:00
1024551,1000127,2009-11-03 06:00:00,2009-11-23 18:00:00
1024609,1000188,2009-08-11 06:00:00,2009-08-31 18:00:00
1024610,1000188,2009-09-22 06:00:00,2009-10-12 18:00:00
1024611,1000188,2009-11-03 06:00:00,2009-11-23 18:00:00
1024669,1000322,2009-08-11 06:00:00,2009-08-31 18:00:00
1024729,1000321,2009-08-11 06:00:00,2009-08-31 18:00:00
1024730,1000321,2009-09-22 06:00:00,2009-10-12 18:00:00
1024731,1000321,2009-11-03 06:00:00,2009-11-23 18:00:00
1024849,1000107,2009-08-04 06:00:00,2009-08-24 18:00:00
1024850,1000107,2009-09-15 06:00:00,2009-10-05 18:00:00
1024851,1000107,2009-10-27 06:00:00,2009-11-16 18:00:00
1024909,1000126,2009-08-04 06:00:00,2009-08-24 18:00:00
1024910,1000126,2009-09-15 06:00:00,2009-10-05 18:00:00
1024911,1000126,2009-10-27 06:00:00,2009-11-16 18:00:00
1024969,1000161,2009-08-04 06:00:00,2009-08-24 18:00:00
1024970,1000161,2009-09-15 06:00:00,2009-10-05 18:00:00
1024971,1000161,2009-10-27 06:00:00,2009-11-16 18:00:00
1025089,1000335,2009-08-04 06:00:00,2009-08-24 18:00:00
1025090,1000335,2009-09-15 06:00:00,2009-10-05 18:00:00
1025091,1000335,2009-10-27 06:00:00,2009-11-16 18:00:00
1025149,1000715,2009-07-21 06:00:00,2009-08-10 18:00:00
1025150,1000715,2009-09-01 06:00:00,2009-09-21 18:00:00
1025151,1000715,2009-10-13 06:00:00,2009-11-02 18:00:00
1025152,1000715,2009-11-24 06:00:00,2009-12-14 18:00:00
1025153,1000715,2010-01-05 06:00:00,2010-01-25 18:00:00
1025154,1000715,2010-02-16 06:00:00,2010-03-08 18:00:00
1025155,1000715,2010-03-30 06:00:00,2010-04-19 18:00:00
1025156,1000715,2010-05-11 06:00:00,2010-05-31 18:00:00
1025157,1000715,2010-06-22 06:00:00,2010-07-12 18:00:00
1025158,1000715,2010-08-03 06:00:00,2010-08-23 18:00:00
1025159,1000715,2010-09-14 06:00:00,2010-10-04 18:00:00
1025160,1000715,2010-10-26 06:00:00,2010-11-15 18:00:00
1025161,1000715,2010-12-07 06:00:00,2010-12-27 18:00:00
1025162,1000715,2011-01-18 06:00:00,2011-02-07 18:00:00
1025163,1000715,2011-03-01 06:00:00,2011-03-21 18:00:00
1025164,1000715,2011-04-12 06:00:00,2011-05-02 18:00:00
1025165,1000715,2011-05-24 06:00:00,2011-06-13 18:00:00
1025166,1000715,2011-07-05 06:00:00,2011-07-25 18:00:00
1025167,1000715,2011-08-16 06:00:00,2011-09-05 18:00:00
1025168,1000715,2011-09-27 06:00:00,2011-10-17 18:00:00
1025169,1000715,2011-11-08 06:00:00,2011-11-28 18:00:00
1025209,1000117,2009-07-06 08:00:00,2009-07-10 16:40:00
1025210,1000117,2009-07-13 08:00:00,2009-07-17 16:40:00
1025211,1000117,2009-07-20 08:00:00,2009-07-24 16:40:00
1025212,1000117,2009-07-27 08:00:00,2009-07-31 16:40:00
1025213,1000117,2009-08-03 08:00:00,2009-08-07 16:40:00
1025214,1000117,2009-08-10 08:00:00,2009-08-14 16:40:00
1025215,1000117,2009-08-17 08:00:00,2009-08-21 16:40:00
1025216,1000117,2009-08-24 08:00:00,2009-08-28 16:40:00
1025217,1000117,2009-08-31 08:00:00,2009-09-04 16:40:00
1025218,1000117,2009-09-07 08:00:00,2009-09-11 16:40:00
1025219,1000117,2009-09-14 08:00:00,2009-09-18 16:40:00
1025220,1000117,2009-09-21 08:00:00,2009-09-25 16:40:00
1025221,1000117,2009-09-28 08:00:00,2009-10-02 16:40:00
1025222,1000117,2009-10-05 08:00:00,2009-10-09 16:40:00
1025223,1000117,2009-10-12 08:00:00,2009-10-16 16:40:00
1025224,1000117,2009-10-19 08:00:00,2009-10-23 16:40:00
1025225,1000117,2009-10-26 08:00:00,2009-10-30 16:40:00
1025226,1000117,2009-11-02 08:00:00,2009-11-06 16:40:00
1025227,1000117,2009-11-09 08:00:00,2009-11-13 16:40:00
1025228,1000117,2009-11-16 08:00:00,2009-11-20 16:40:00
1025229,1000117,2009-11-23 08:00:00,2009-11-27 16:40:00
1025230,1000117,2009-11-30 08:00:00,2009-12-04 16:40:00
1025231,1000117,2009-12-07 08:00:00,2009-12-11 16:40:00
1025232,1000117,2009-12-14 08:00:00,2009-12-18 16:40:00
1025309,1000232,2009-07-06 08:00:00,2009-07-10 16:40:00
1025310,1000232,2009-07-13 08:00:00,2009-07-17 16:40:00
1025311,1000232,2009-07-20 08:00:00,2009-07-24 16:40:00
1025312,1000232,2009-07-27 08:00:00,2009-07-31 16:40:00
1025313,1000232,2009-08-03 08:00:00,2009-08-07 16:40:00
1025314,1000232,2009-08-10 08:00:00,2009-08-14 16:40:00
1025315,1000232,2009-08-17 08:00:00,2009-08-21 16:40:00
1025316,1000232,2009-08-24 08:00:00,2009-08-28 16:40:00
1025317,1000232,2009-08-31 08:00:00,2009-09-04 16:40:00
1025318,1000232,2009-09-07 08:00:00,2009-09-11 16:40:00
1025319,1000232,2009-09-14 08:00:00,2009-09-18 16:40:00
1025320,1000232,2009-09-21 08:00:00,2009-09-25 16:40:00
1025321,1000232,2009-09-28 08:00:00,2009-10-02 16:40:00
1025322,1000232,2009-10-05 08:00:00,2009-10-09 16:40:00
1025323,1000232,2009-10-12 08:00:00,2009-10-16 16:40:00
1025324,1000232,2009-10-19 08:00:00,2009-10-23 16:40:00
1025325,1000232,2009-10-26 08:00:00,2009-10-30 16:40:00
1025326,1000232,2009-11-02 08:00:00,2009-11-06 16:40:00
1025327,1000232,2009-11-09 08:00:00,2009-11-13 16:40:00
1025328,1000232,2009-11-16 08:00:00,2009-11-20 16:40:00
1025329,1000232,2009-11-23 08:00:00,2009-11-27 16:40:00
1025330,1000232,2009-11-30 08:00:00,2009-12-04 16:40:00
1025331,1000232,2009-12-07 08:00:00,2009-12-11 16:40:00
1025332,1000232,2009-12-14 08:00:00,2009-12-18 16:40:00
1025409,1000233,2009-07-06 08:00:00,2009-07-10 16:40:00
1025410,1000233,2009-07-13 08:00:00,2009-07-17 16:40:00
1025411,1000233,2009-07-20 08:00:00,2009-07-24 16:40:00
1025412,1000233,2009-07-27 08:00:00,2009-07-31 16:40:00
1025413,1000233,2009-08-03 08:00:00,2009-08-07 16:40:00
1025414,1000233,2009-08-10 08:00:00,2009-08-14 16:40:00
1025415,1000233,2009-08-17 08:00:00,2009-08-21 16:40:00
1025416,1000233,2009-08-24 08:00:00,2009-08-28 16:40:00
1025417,1000233,2009-08-31 08:00:00,2009-09-04 16:40:00
1025422,1000233,2009-10-05 08:00:00,2009-10-09 16:40:00
1025423,1000233,2009-10-12 08:00:00,2009-10-16 16:40:00
1025424,1000233,2009-10-19 08:00:00,2009-10-23 16:40:00
1025425,1000233,2009-10-26 08:00:00,2009-10-30 16:40:00
1025426,1000233,2009-11-02 08:00:00,2009-11-06 16:40:00
1025427,1000233,2009-11-09 08:00:00,2009-11-13 16:40:00
1025428,1000233,2009-11-16 08:00:00,2009-11-20 16:40:00
1025429,1000233,2009-11-23 08:00:00,2009-11-27 16:40:00
1025430,1000233,2009-11-30 08:00:00,2009-12-04 16:40:00
1025431,1000233,2009-12-07 08:00:00,2009-12-11 16:40:00
1025432,1000233,2009-12-14 08:00:00,2009-12-18 16:40:00
1025509,1000601,2009-07-06 08:00:00,2009-07-10 16:40:00
1025510,1000601,2009-07-13 08:00:00,2009-07-17 16:40:00
1025511,1000601,2009-07-20 08:00:00,2009-07-24 16:40:00
1025512,1000601,2009-07-27 08:00:00,2009-07-31 16:40:00
1025513,1000601,2009-08-03 08:00:00,2009-08-07 16:40:00
1025514,1000601,2009-08-10 08:00:00,2009-08-14 16:40:00
1025515,1000601,2009-08-17 08:00:00,2009-08-21 16:40:00
1025516,1000601,2009-08-24 08:00:00,2009-08-28 16:40:00
1025517,1000601,2009-08-31 08:00:00,2009-09-04 16:40:00
1025518,1000601,2009-09-07 08:00:00,2009-09-11 16:40:00
1025519,1000601,2009-09-14 08:00:00,2009-09-18 16:40:00
1025520,1000601,2009-09-21 08:00:00,2009-09-25 16:40:00
1025521,1000601,2009-09-28 08:00:00,2009-10-02 16:40:00
1025522,1000601,2009-10-05 08:00:00,2009-10-09 16:40:00
1025523,1000601,2009-10-12 08:00:00,2009-10-16 16:40:00
1025524,1000601,2009-10-19 08:00:00,2009-10-23 16:40:00
1025525,1000601,2009-10-26 08:00:00,2009-10-30 16:40:00
1025526,1000601,2009-11-02 08:00:00,2009-11-06 16:40:00
1025527,1000601,2009-11-09 08:00:00,2009-11-13 16:40:00
1025528,1000601,2009-11-16 08:00:00,2009-11-20 16:40:00
1025529,1000601,2009-11-23 08:00:00,2009-11-27 16:40:00
1025530,1000601,2009-11-30 08:00:00,2009-12-04 16:40:00
1025531,1000601,2009-12-07 08:00:00,2009-12-11 16:40:00
1025532,1000601,2009-12-14 08:00:00,2009-12-18 16:40:00
1025533,1000601,2009-12-21 08:00:00,2009-12-25 16:40:00
1025609,1000016,2009-05-26 06:00:00,2009-06-15 18:00:00
1025610,1000016,2009-07-07 06:00:00,2009-07-27 18:00:00
1025611,1000016,2009-08-18 06:00:00,2009-09-07 18:00:00
1025612,1000016,2009-09-29 06:00:00,2009-10-19 18:00:00
1025613,1000016,2009-11-10 06:00:00,2009-11-30 18:00:00
1025669,1000041,2009-05-26 06:00:00,2009-06-15 18:00:00
1025670,1000041,2009-07-07 06:00:00,2009-07-27 18:00:00
1025671,1000041,2009-08-17 06:00:00,2009-09-06 18:00:00
1025672,1000041,2009-09-29 06:00:00,2009-10-19 18:00:00
1025673,1000041,2009-11-10 06:00:00,2009-11-30 18:00:00
1025731,1000237,2009-08-04 06:00:00,2009-08-24 18:00:00
1025732,1000237,2009-09-15 06:00:00,2009-10-05 18:00:00
1025733,1000237,2009-10-27 06:00:00,2009-11-16 18:00:00
1025791,1000691,2009-08-04 06:00:00,2009-08-24 18:00:00
1025792,1000691,2009-09-15 06:00:00,2009-10-05 18:00:00
1025793,1000691,2009-10-27 06:00:00,2009-11-16 18:00:00
1025851,1000292,2009-08-04 06:00:00,2009-08-24 18:00:00
1025852,1000292,2009-09-15 06:00:00,2009-10-05 18:00:00
1025853,1000292,2009-10-27 06:00:00,2009-11-16 18:00:00
1025911,1000007,2009-07-30 06:00:00,2009-08-19 18:00:00
1025912,1000007,2009-09-10 06:00:00,2009-09-30 18:00:00
1025913,1000007,2009-10-22 06:00:00,2009-11-11 18:00:00
1025969,1000194,2009-05-05 06:00:00,2009-05-25 18:00:00
1025970,1000194,2009-06-16 06:00:00,2009-07-06 18:00:00
1025971,1000194,2009-07-28 06:00:00,2009-08-17 18:00:00
1025972,1000194,2009-09-08 06:00:00,2009-09-28 18:00:00
1025973,1000194,2009-10-20 06:00:00,2009-11-09 18:00:00
1026029,1000723,2009-05-05 06:00:00,2009-05-25 18:00:00
1026030,1000723,2009-06-16 06:00:00,2009-07-06 18:00:00
1026031,1000723,2009-07-28 06:00:00,2009-08-17 18:00:00
1026032,1000723,2009-09-08 06:00:00,2009-09-28 18:00:00
1026033,1000723,2009-10-20 06:00:00,2009-11-09 18:00:00
1026239,1000055,2009-09-15 06:00:00,2009-10-05 18:00:00
1026240,1000055,2009-10-27 06:00:00,2009-11-16 18:00:00
1026299,1000197,2009-09-15 06:00:00,2009-10-05 18:00:00
1026300,1000197,2009-10-27 06:00:00,2009-11-16 18:00:00
1026359,1000198,2009-09-15 06:00:00,2009-10-05 18:00:00
1026360,1000198,2009-10-27 06:00:00,2009-11-16 18:00:00
1026419,1000199,2009-09-15 06:00:00,2009-10-05 18:00:00
1026420,1000199,2009-10-27 06:00:00,2009-11-16 18:00:00
